index,symptom_name
11342,肿胀性狼疮
11343,肿胀畸形
11344,肿胀疼痛
11345,胀气
11346,胀满不适
11347,胀满感
11348,胀痛
11349,胀痛为主
11350,胀痛感
11351,胀裂
11352,胀裂感
11353,胀裂样剧痛
11354,胁部疼痛
11355,胃体黏膜萎缩
11356,胃内不适
11357,胃出血经肛门排出称便血
11358,胃区疼痛
11359,胃底静脉曲张
11360,胃振水音
11361,胃排空延迟
11362,胃灼热
11363,胃痛
11364,胃穿孔
11365,胃管从口腔折返
11366,胃管置入困难
11367,胃纳差
11368,胃肠功能紊乱
11369,胃肠胀气
11370,胃肠道出血
11371,胃肠道功能障碍
11372,胃肠道受损
11373,胃肠道受累
11374,胃肠道坏死
11375,胃肠道多发息肉
11376,胃肠道异常
11377,胃肠道症状
11378,胃肠道穿孔
11379,胃肠道系统表现
11380,胃肠道经脐旁腹壁缺损处脱出
11381,胃胀
11382,胃蠕动异常
11383,胃蠕动波
11384,胃角小弯侧有4cm×3cm×3cm肿块
11385,胃部不适
11386,胃部烧灼感
11387,胃酸减少
11388,胆囊区压痛
11389,胆囊区反跳痛
11390,胆囊增大
11391,胆囊外瘘
11392,胆囊大
11393,胆囊结石
11394,胆囊肿大
11395,胆小
11396,胆总管囊状扩张
11397,胆总管囊肿
11398,胆汁反流
11399,胆汁性
11400,胆汁性呕吐
11401,胆汁排出
11402,胆汁样呕吐
11403,胆汁淤滞
11404,胆汁淤积
11405,胆汁淤积状
11406,胆漏
11407,胆碱酯酶抑制剂有效
11408,胆管内肿物
11409,胆管梗阻
11410,胆管肿胀
11411,胆红素代谢障碍
11412,胆红素尿
11413,胆红素脑病
11414,胆结石
11415,胆绞痛
11416,胆道出血
11417,背伸受限
11418,背伸活动活动受限
11419,背伸至最大限度时关节僵硬无弹性
11420,背痛
11421,背部不对称
11422,背部丘疹
11423,背部四肢紫红色丘疹，斑块
11424,背部撕裂样剧烈疼痛
11425,背部疱疹
11426,背部疼痛
11427,背部皮疹
11428,背部皮肤感染
11429,背部红斑
11430,背部酸痛
11431,胎位异常
11432,胎便较少
11433,胎儿娩出
11434,胎儿娩出受阻
11435,胎儿宫内窘迫
11436,胎儿生长受限
11437,胎儿鱼鳞病1
11438,胎动停止
11439,胎动减少
11440,胎动异常活跃
11441,胎动消失
11442,胎头浮动
11443,胎头跨耻征
11444,胎心异常
11445,胎心过缓
11446,胎心音<120次/min
11447,胎心音>160次/min
11448,胎盘低置
11449,胎盘剥离面积<1/3
11450,胎盘剥离面积>1/3
11451,胎盘异常
11452,胎盘早剥
11453,胎盘未娩出
11454,胎盘植入
11455,胎盘滞留
11456,胎盘粘连
11457,胎粪排出
11458,胎粪污染
11459,胎膜
11460,胎膜完整
11461,胎膜早破
11462,胎膜未破
11463,胡言乱语
11464,胫前动脉损伤
11465,胫前区张力增加
11466,胫前粘液性水肿
11467,胫前肌腱将曝关节至90°
11468,胫后动脉损伤
11469,胫后动脉搏动未触及
11470,胫腓骨下端
11471,胫骨内侧弯曲
11472,胫骨前水肿
11473,胫骨前沿至足跟
11474,胫骨前黏液性水肿
11475,胫骨压痛
11476,胫骨结节塌陷
11477,胫骨远端发育不良
11478,胰岛功能丧失
11479,胰岛素抵抗
11480,胰腺占位性病变
11481,胰腺外分泌功能不全
11482,胰腺外分泌功能异常
11483,胶冻样痰
11484,胶冻状
11485,胶冻痰
11486,胶原代谢异常
11487,胶样物质填充
11488,胶质块状痰
11489,胶质母细胞瘤
11490,胸内振水声
11491,胸前区闷痛
11492,胸前毛细血管扩张
11493,胸壁凹陷
11494,胸壁异物
11495,胸壁撞击感
11496,胸壁畸形
11497,胸壁疼痛不适
11498,胸壁痛
11499,胸壁静脉曲张
11500,胸廓一侧隆起
11501,胸廓前后径增大
11502,胸廓变形
11503,胸廓呈桶状
11504,胸廓扁平
11505,胸廓扩展范围小
11506,胸廓挤压痛阴性
11507,胸廓活动度
11508,胸廓活动度低
11509,胸廓畸型
11510,胸廓畸形
11511,胸廓部队称
11512,胸廓隆起
11513,胸有不规则的隐痛
11514,胸椎增生
11515,胸椎按压疼痛
11516,胸椎旋转达不到正常标准
11517,胸椎段滑脱
11518,胸椎畸形
11519,胸椎管狭窄
11520,胸椎间盘突出
11521,胸椎骨折
11522,胸椎髓核突出
11523,胸椎髓核脱出
11524,胸水
11525,胸疼
11526,胸痛
11527,胸痛乏力
11528,胸痛剧烈
11529,胸痛发作
11530,胸痛胸闷
11531,胸痛难忍
11532,胸肋部疼痛
11533,胸肋锁骨骨肥厚
11534,胸背痛
11535,胸背部密集水泡
11536,胸背部根痛
11537,胸背部疱疹
11538,胸背部疼痛
11539,胸背部皮肤发红
11540,胸背部红斑
11541,胸背部红斑水疱
11542,胸背部钝痛
11543,胸腔内肿块
11544,胸腔积液
11545,胸腔肿块
11546,胸腰椎后突
11547,胸腰椎多处转移
11548,胸腰椎椎体
11549,"胸腰段椎体棘突以
及两侧按压疼痛明显"
11550,胸腰部束带感
11551,胸腹壁静脉曲张
11552,胸腹水
11553,胸腹疼痛
11554,胸腹痛
11555,胸腹矛盾运动
11556,胸腹腔积液
11557,胸腹部不适
11558,胸腹部疼痛
11559,胸腺发育不全
11560,胸膜
11561,胸膜下陷
11562,胸膜反应
11563,胸膜增厚
11564,胸膜摩擦音
11565,胸膜肿块
11566,胸部+上腹部CT
11567,胸部CT
11568,胸部不适
11569,胸部出现“串珠”
11570,胸部剧痛
11571,胸部压痛
11572,胸部压缩感
11573,胸部压迫
11574,胸部压迫感
11575,胸部及或腋部组织缺损
11576,胸部叩诊呈浊音
11577,胸部叩诊实音
11578,胸部听诊
11579,胸部外伤
11580,胸部扩张度受限
11581,胸部毛囊性小丘疹
11582,胸部水疱
11583,胸部疱疹
11584,胸部疼痛
11585,胸部疼痛伴胸闷气短
11586,胸部紧迫感
11587,胸部肿块
11588,胸部血管杂音
11589,胸部酸痛
11590,胸部重压感
11591,胸部针刺样痛
11592,胸部隐痛
11593,胸钝痛
11594,胸锁乳突肌麻痹
11595,胸闷
11596,胸闷不适
11597,胸闷心悸
11598,胸闷气促
11599,胸闷气短
11600,胸闷痛
11601,胸闷胸痛
11602,胸骨三尖瓣返流的全收缩期杂音
11603,胸骨下端太痛
11604,胸骨压痛
11605,胸骨后不适
11606,胸骨后不适感
11607,胸骨后压榨样疼痛
11608,胸骨后压榨样胸痛
11609,胸骨后甲状腺肿
11610,胸骨后疼痛
11611,胸骨后痛
11612,胸骨后胸痛
11613,胸骨后闷痛
11614,胸骨处闻低频调隆隆样杂音
11615,胸骨左下缘全收缩期杂音
11616,胸骨左侧抬高
11617,胸骨左缘2-3肋间有收缩期杂音
11618,胸骨左缘34肋间响亮而粗糙的全收缩期反流性杂音
11619,胸骨左缘下端可闻及三尖瓣关闭不全的全收缩期杂音
11620,胸骨左缘抬举性搏动
11621,胸骨左缘收缩期喷射性杂音
11622,胸骨左缘收缩期杂音
11623,胸骨左缘第 二三肋间触及收缩期震颤
11624,胸骨左缘第2肋间粗糙的连续性机器样杂音
11625,胸骨左缘第3-4肋间可闻粗糙的喷射性收缩期杂音
11626,胸骨左缘第3-4肋间闻较粗糙的喷射性收缩期杂音
11627,胸骨左缘第3、4肋间收缩期杂音
11628,胸骨左缘第3～4肋间收缩期喷射性杂音
11629,胸骨左缘第4肋间出现第三心音
11630,胸骨左缘第4肋间出现第四心音
11631,胸骨左缘肋间连续机械性杂音
11632,胸骨畸形
11633,胸骨疼
11634,胸骨疼痛
11635,胸骨痛
11636,胸骨第2肋间收缩期喷射音
11637,胸骨第二肋间粗糙收缩期喷射样杂音
11638,胸骨肋间粗糙收缩期杂音
11639,胸骨肿胀
11640,胼胝
11641,能独坐
11642,脂栓
11643,脂溢性角化
11644,脂溶性维生素缺乏
11645,脂肪坏死
11646,脂肪堆积
11647,脂肪栓塞
11648,脂肪泻
11649,脂肪液化
11650,脂肪萎缩
11651,脂质沉积
11652,脂质渗出
11653,脉博呼吸增快
11654,脉压减低
11655,脉压减小
11656,脉压增宽
11657,脉压差增大
11658,脉压窄
11659,脉压缩小
11660,脉弦
11661,脉弦数
11662,脉弦滑
11663,脉快
11664,脉搏
11665,脉搏>90次/分
11666,脉搏减弱
11667,脉搏增快
11668,脉搏快
11669,脉搏快速
11670,脉搏有力
11671,脉搏有间歇
11672,脉搏消失
11673,脉搏短绌
11674,脉搏细弱
11675,脉搏细数
11676,脉搏细速
11677,脉搏缓慢
11678,脉搏血压不稳定
11679,脉搏触不到
11680,脉搏＞90次/min
11681,脉沉
11682,脉涩
11683,脉濡缓
11684,脉率不规则
11685,脉率加快
11686,脉率变慢
11687,脉率增快
11688,脉率大于160次/min
11689,脉管内见癌栓
11690,脉细
11691,脉络膜增厚
11692,脉络膜实性隆起
11693,脉络膜挫伤
11694,脉络膜损害
11695,脉络膜改变
11696,脉络膜新生血管
11697,脉络膜淡黄色新月形裂隙
11698,脉络膜脱离
11699,脉络膜视网膜炎
11700,脉跳快而弱
11701,脉跳缓慢
11702,脉跳缓慢、有力
11703,脉速
11704,脉速弱
11705,脊柱侧凸
11706,脊柱侧凸畸形
11707,脊柱侧弯
11708,脊柱侧弯明显
11709,脊柱偏离中线
11710,脊柱刺痛
11711,脊柱前凸
11712,脊柱前屈后伸活动受限
11713,脊柱变形
11714,脊柱后凸
11715,脊柱后凸畸形
11716,脊柱后突
11717,脊柱呈生理弯曲
11718,脊柱周围肌肉痉挛
11719,脊柱周围肌肉萎缩
11720,脊柱姿势改变
11721,脊柱弯曲
11722,脊柱弯曲呈S型
11723,脊柱强直
11724,脊柱旋转不足
11725,脊柱活动受限
11726,脊柱畸形
11727,脊柱疼
11728,脊柱疼痛
11729,脊柱病变
11730,脊柱痛
11731,脊柱节段性疼痛
11732,脊柱裂
11733,脊柱退行性
11734,脊柱退行性病变
11735,脊柱钝痛
11736,脊椎关节强硬
11737,脊椎活动受限
11738,脊椎活动障碍
11739,脊椎畸型
11740,脊椎畸形
11741,脊肋疼痛
11742,脊髓休克
11743,脊髓动脉闭塞
11744,脊髓半切综合征
11745,脊髓型颈椎病
11746,脊髓损伤
11747,脊髓损伤截瘫
11748,脊髓横贯性损害
11749,脊髓病变
11750,脊髓相应节段体表疼痛
11751,脊髓相应阶段体表疼痛
11752,脊髓结构损伤
11753,脊髓肿胀
11754,脊髓脊膜膨出
11755,脏器受损
11756,脏器肿大
11757,脐上偏右可疑压痛
11758,脐下振水音
11759,脐凹状
11760,脐周不适
11761,脐周和上腹部绞痛
11762,脐周和腹部搅痛
11763,脐周慢性腹痛
11764,脐周或全腹疼痛
11765,脐周疼痛
11766,脐周痛
11767,脐周皮下瘀斑
11768,脐周阵发性腹痛
11769,脐周隐痛
11770,脐周静脉曲张
11771,脐带绕颈
11772,脐带脱垂
11773,脐疝
11774,脐部包块
11775,脐部漏尿
11776,脐部红肿
11777,脐部红色息肉样组织
11778,脐部肿块
11779,脐部肿物
11780,脐部脓性分泌物
11781,脑中卒
11782,脑供血不足
11783,脑出血
11784,脑功能障碍
11785,脑发育不全
11786,脑外伤
11787,脑子有积水
11788,脑室内脑脊液化脓性改变
11789,脑性耗盐综合症
11790,脑损害表现
11791,脑栓塞
11792,脑桥出血
11793,脑电图高度失律
11794,脑痫
11795,脑白质缺血性改变
11796,脑神经受损
11797,脑神经受损的精神异常
11798,脑神经受累症状
11799,脑神经症状
11800,脑神经麻痹
11801,脑神经麻痹症状
11802,脑积水
11803,脑组织压迫
11804,脑组织受压功能障碍
11805,脑组织受压症状
11806,脑组织外溢
11807,脑组织损伤
11808,脑组织溢出
11809,脑缺血
11810,脑缺血发作
11811,脑缺血症状
11812,脑肿瘤亦渐见减小
11813,脑脊液浑浊
11814,脑脊液漏
11815,脑脊液蛋白增高
11816,脑脊液透明
11817,脑脊液鼻漏
11818,脑脓肿
11819,脑膜刺激
11820,脑膜刺激征
11821,脑膜刺激症
11822,脑膜炎症状
11823,脑膜脑炎
11824,脑膜膨出
11825,脑萎缩
11826,脑血管瘤变
11827,脑血肿
11828,脑转移
11829,脓中带血
11830,脓包
11831,脓包疮
11832,脓尿
11833,脓性分泌物
11834,脓性分泌物渗出
11835,脓性分泌物自泪小点溢出
11836,脓性气道分泌物
11837,脓性渗出液
11838,脓毒性休克
11839,脓毒症休克
11840,脓涕
11841,脓涕倒流
11842,脓液外流
11843,脓液性
11844,脓液恶臭
11845,脓液排出
11846,脓液有恶臭
11847,脓液流出
11848,脓液渗出
11849,脓点
11850,脓疱
11851,脓疱反复
11852,脓疱疮
11853,脓疱破裂
11854,脓痂
11855,脓痰
11856,脓皰
11857,脓肿
11858,脓肿包块
11859,脓肿状浸润坏死
11860,脓肿者
11861,脓胸
11862,脓腔
11863,脓臭味
11864,脓血便
11865,脓血尿
11866,脓血涕
11867,脓血痰
11868,脓血粘液便
11869,脖子增粗
11870,脖子粗
11871,脘腹胀满
11872,脚掌向内侧偏移
11873,脚掌向外侧偏移
11874,脚步麻木
11875,脚经常扭伤
11876,脚趾增大
11877,脚趾屈曲
11878,脚趾明显增大
11879,脚趾疼痛
11880,脚趾肿胀
11881,脚趾麻木
11882,脚部向上麻木
11883,脱位
11884,脱位后且未复位时可出现
11885,脱位后未复位时可出现
11886,脱发
11887,脱发区增多
11888,脱发区毛囊口不清楚
11889,脱发成斑片状脱落
11890,脱垂
11891,脱屑
11892,脱毛
11893,脱水
11894,脱水外观
11895,脱水症状
11896,脱水症状、眼眶凹陷、皮肤黏膜干燥、血压下降、心率加快
11897,脱皮
11898,脱皮屑
11899,脱睫
11900,脱矿
11901,脱离的视网膜呈凸面状外观
11902,脱肛
11903,脱色斑
11904,脱色素
11905,脱落时间早于正常时间
11906,脸发红
11907,脸缘S形
11908,脸肿
11909,脸色苍白
11910,脾亢
11911,脾功能亢进
11912,脾区有叩痛
11913,脾可见噬血细胞但无恶性表现
11914,脾增大
11915,脾增大压迫症状
11916,脾大
11917,脾大明显
11918,脾大甚至巨脾
11919,脾栓塞
11920,脾气急躁
11921,脾病变
11922,脾肿
11923,脾肿大
11924,脾肿大明显
11925,脾脏可肿大
11926,脾脏明显肿大
11927,脾脏肿大
11928,脾脏轻度增大
11929,脾脏进行性肿大
11930,脾萎缩
11931,脾蒂撕裂
11932,脾轻度肿大
11933,腊肠指
11934,腊肠指(趾)
11935,腊肠样酵母样细胞
11936,腋下出现大小不的出血点
11937,腋下搏动性包块
11938,腋下肿块
11939,腋下肿物
11940,腋动脉搏动消失
11941,腋毛缺如
11942,腋窝不适
11943,腋窝处连续性血管杂音
11944,腋窝淋巴结肿大
11945,腋窝特殊刺鼻臭味
11946,腋窝肿物
11947,腋窝间擦部位境界清楚的斑片
11948,腋窝骚样
11949,腋部肿块
11950,腐臭
11951,腐臭味
11952,腐蚀性化学物质接触史
11953,腐蚀性口臭
11954,腐败变性的脓痂
11955,腐败性口臭
11956,腓总神经损伤
11957,腓肠肌假性肥大
11958,腓肠肌区张力增加
11959,腓肠肌挛缩
11960,腓肠肌疼痛
11961,腓肠肌痉挛性疼痛
11962,腓肠肌紧张
11963,腓肠肌肥大
11964,腓肠肌腱膜挛缩
11965,腓骨缺如
11966,腔内有隆起新生物
11967,腕下垂
11968,腕关节偏斜
11969,腕关节力弱
11970,腕关节宽大
11971,腕关节挛缩
11972,腕关节松弛
11973,腕关节活动受限
11974,腕关节畸形
11975,腕关节疼
11976,腕关节疼痛
11977,腕关节痛
11978,腕关节肿胀
11979,腕掌关节桡背侧脱位
11980,腕疼痛
11981,腕痛
11982,腕部无力
11983,腕部活动受限
11984,腕部畸形
11985,腕部疼痛
11986,腕部肿胀
11987,腕部背侧
11988,腘窝可扪及肿块
11989,腥臭味
11990,腭乳头有边界清晰的局部隆起
11991,腭弓高尖
11992,腭弓高窄
11993,腭扁桃体肥大
11994,腭穿孔
11995,腭裂
11996,腭部不适
11997,腭部水肿
11998,腭部红斑
11999,腭部骨质膨隆
12000,腭骨
12001,腭骨高拱
12002,腮腺区持续性疼痛
12003,腮腺区疼痛放射至同侧舌
12004,腮腺区皮肤红肿触痛
12005,腮腺区肿痛
12006,腮腺区肿胀感
12007,腮腺区跳痛
12008,腮腺导管口溢脓
12009,腮腺导管口疼痛
12010,腮腺肥大
12011,腮腺肿大
12012,腰4'5椎体棘突压痛扣击痛
12013,"腰4-5棘突间、左侧椎旁压痛
明显"
12014,腰5锥体下缘续连
12015,腰以下感觉减弱
12016,腰围增大
12017,腰椎侧凸
12018,腰椎侧弯畸形
12019,腰椎叩击疼痛感
12020,腰椎叩击疼痛放射臀部
12021,腰椎失稳
12022,腰椎旋转达不到正常标准
12023,腰椎活动受限
12024,腰椎脊柱侧弯轻度改变
12025,腰椎间盘突出
12026,腰椎额状面
12027,腰疼
12028,腰痛
12029,腰穿成血性脑脊液
12030,腰肋疼痛
12031,腰肋部疼痛
12032,腰胀
12033,腰背放射痛
12034,腰背疼
12035,腰背疼痛
12036,腰背痛
12037,腰背肌
12038,腰背部僵硬感
12039,腰背部压痛
12040,腰背部叩击痛
12041,腰背部放射
12042,腰背部放射痛
12043,腰背部烧灼痛
12044,腰背部疼痛
12045,腰背部红斑
12046,腰背部酸胀
12047,腰背酸痛
12048,腰腹痛
12049,腰腹部不适
12050,腰腹部条带状皮疹
12051,腰腹部间歇疼痛
12052,腰腿痛
12053,腰腿部疼痛
12054,腰腿部疼痛麻木间歇性跛行
12055,腰部僵直屈曲
12056,腰部包块
12057,腰部叩击疼痛
12058,腰部可见囊性膨出
12059,腰部活动受限
12060,腰部活动略受限
12061,腰部疱疹
12062,腰部疼痛
12063,腰部痛
12064,腰部皮疹
12065,腰部肋下瘀斑
12066,腰部肿块
12067,腰部酸楚不适
12068,腰部酸痛
12069,腰部酸胀
12070,腰部钝痛
12071,腰部隐痛
12072,腰酸
12073,腰酸胀不适
12074,腰酸背痛
12075,腰酸腰痛
12076,腰酸腿痛
12077,腰骶区疼痛
12078,腰骶疼痛
12079,腰骶痛
12080,腰骶部疼痛
12081,腰骶部肿大
12082,腰麻
12083,腱反射
12084,腱反射亢
12085,腱反射亢进
12086,腱反射低下
12087,腱反射减低
12088,腱反射减弱
12089,腱反射减弱或消失
12090,腱反射减退
12091,腱反射差
12092,腱反射异常
12093,腱反射改变
12094,腱反射活跃
12095,腱反射消失
12096,腱反射由远端向近端逐渐减弱或消失
12097,腱反射降低
12098,腱止点
12099,腱止点处压痛
12100,腱鞘松弛
12101,"腹
泻"
12102,腹下部
12103,腹内压增高
12104,腹内肿物
12105,腹压增高
12106,腹压增高时肠管由肛门内向外脱出
12107,腹围增大
12108,腹型肥胖
12109,腹壁前静脉曲张
12110,腹壁反射减弱
12111,腹壁反射消失
12112,腹壁可见瘘口
12113,腹壁有瘘口
12114,腹壁浅静脉曲张
12115,腹壁瘘口
12116,腹壁瘘口形成
12117,腹壁瘘口有胃内容物溢出
12118,腹壁瘘口气体溢出
12119,腹壁瘘口肠液溢出
12120,腹壁瘘口胆汁溢出
12121,腹壁紧张发亮
12122,腹壁肌群痛性痉挛
12123,腹壁静脉曲张
12124,腹大
12125,腹撕裂样剧烈疼痛
12126,腹水
12127,腹水征
12128,腹泄
12129,腹泻
12130,腹泻不适
12131,腹泻反复发作
12132,腹泻和便秘交替
12133,腹泻和便秘交替出现
12134,腹泻大于6次
12135,腹泻性状
12136,腹泻每日多达10~20次
12137,腹泻腹痛
12138,腹泻，为水样便
12139,腹涨
12140,腹疼
12141,腹痛
12142,腹痛不适
12143,腹痛与排便相关
12144,腹痛乏力黄疸
12145,腹痛加剧
12146,腹痛厌食皮肤瘙痒
12147,腹痛消化性溃疡
12148,腹痛腹泻
12149,腹痛腹胀
12150,腹痛腹胀呕血黑便
12151,腹直肌分离
12152,腹绞痛
12153,腹肌紧张
12154,腹股沟不适
12155,腹股沟体检
12156,腹股沟包块
12157,腹股沟区疼痛
12158,腹股沟区触及骨性隆起
12159,腹股沟外侧压痛
12160,腹股沟局部不适
12161,腹股沟斜疝
12162,腹股沟斜疝嵌顿后
12163,腹股沟浅表淋巴结肿大压痛
12164,腹股沟疝
12165,腹股沟疼痛
12166,腹股沟皮疹
12167,腹股沟肿块
12168,腹股沟肿物
12169,腹股沟胀痛
12170,腹股沟脓疱
12171,腹股沟触及包块
12172,腹股沟间擦部位境界清楚的斑片
12173,腹股沟韧带中点压痛
12174,腹胀
12175,腹胀不适
12176,腹胀加重
12177,腹胀均匀
12178,腹胀感
12179,腹胀痛
12180,腹胀纳差
12181,腹胀腹泻
12182,腹胀腹泻便秘
12183,腹胀腹泻食欲下降
12184,腹胀隆
12185,腹胀黄疸上消化道出血
12186,腹腔压迫
12187,腹腔淋巴结病变
12188,腹腔积液
12189,腹腔积血
12190,腹腔肿物
12191,腹腔脓肿
12192,腹膜刺激症
12193,腹膜后可触及肿大淋巴结
12194,腹膜后淋巴结大
12195,腹膜后血肿
12196,腹膨隆
12197,腹软、膨隆
12198,腹部不适
12199,腹部不适饱胀
12200,腹部出现束带感
12201,腹部剧痛
12202,腹部包块
12203,腹部压反跳痛
12204,腹部压痛
12205,腹部压痛反跳痛
12206,腹部压痛反跳痛肌紧张
12207,腹部压迫
12208,腹部反跳痛
12209,腹部发胀
12210,腹部叩诊鼓音
12211,腹部可见造瘘口
12212,腹部局部压痛反跳痛肌紧张
12213,腹部持续性剧烈绞痛
12214,腹部持续性胀痛
12215,腹部振水声
12216,腹部搏动性包块
12217,腹部搏动性肿块
12218,腹部散在压痛
12219,腹部无痛性包块
12220,腹部有压痛反跳痛
12221,腹部水疱
12222,腹部水肿
12223,腹部淡红色扁平丘疹伴鳞屑
12224,腹部深压痛
12225,腹部溃疡
12226,腹部疼痛
12227,腹部疼痛且胀满
12228,腹部疼痛伴胀满
12229,腹部瘘口
12230,腹部皮肤松弛
12231,腹部皮肤肿胀发硬
12232,腹部积水
12233,腹部移动性浊音
12234,腹部绞痛
12235,腹部肿块
12236,腹部肿物
12237,腹部肿痛
12238,腹部肿胀
12239,腹部胀疼
12240,腹部胀痛
12241,腹部胀痛不适
12242,腹部腹胀
12243,腹部膨胀
12244,腹部膨胀性搏动性肿物
12245,腹部膨胀感
12246,腹部膨隆
12247,腹部血管杂音
12248,腹部触及肿大肾脏
12249,腹部触诊
12250,腹部隆起
12251,腹部隐痛
12252,腹部静脉曲张
12253,腹部饱胀
12254,腹部饱胀感
12255,腹阵发上性钝痛
12256,腹隐痛
12257,腹饱胀
12258,腺体功能
12259,腺体区皮肤点状瘘孔
12260,腺体肿大
12261,腺垂体功能低下的症状
12262,腺样体
12263,腺样体增生
12264,腺样体肥大
12265,腺样体肥大程度
12266,腺样体部位
12267,腺样体面容
12268,腺瘤囊性变出血
12269,腺瘤引起的自主性功能亢进
12270,腿疼
12271,腿痛
12272,腿部刺痛感
12273,腿部畸形
12274,腿部疼痛
12275,腿部酸胀感
12276,腿麻
12277,膀胱
12278,膀胱刺激征
12279,膀胱前壁
12280,膀胱区胀满
12281,膀胱区膨隆
12282,膀胱区膨隆压痛
12283,膀胱占位
12284,膀胱压迫
12285,膀胱压迫症状
12286,膀胱囊肿
12287,膀胱填塞
12288,膀胱外翻
12289,膀胱容量减小
12290,膀胱尿道刺激征
12291,膀胱扩大
12292,膀胱疼痛
12293,膀胱胀满
12294,膈下游离气体征
12295,膈肌肌无力
12296,膜状胎盘
12297,膜状腱膜下血肿
12298,膜状视力障碍
12299,膝伸展
12300,膝关节不稳定
12301,膝关节不能屈曲
12302,膝关节不适
12303,膝关节乏力
12304,膝关节交锁
12305,膝关节以下突发的疱壁紧张的水疱
12306,膝关节伸直受限
12307,膝关节伸直障碍
12308,膝关节前侧疼痛
12309,膝关节功能不受限
12310,膝关节压痛
12311,膝关节压痛明显
12312,膝关节反屈
12313,膝关节变形
12314,膝关节外侧疼痛
12315,膝关节外翻
12316,膝关节局部压痛
12317,膝关节局部温度升高
12318,膝关节局部疼痛
12319,膝关节屈伸活动受限
12320,膝关节屈曲受限
12321,膝关节屈曲呈蛙腿样
12322,膝关节屈曲挛缩
12323,膝关节屈曲畸形
12324,膝关节开放性伤口
12325,膝关节弯曲
12326,膝关节弹响
12327,膝关节强直
12328,膝关节抽屉试验稳定试验
12329,膝关节挛缩
12330,膝关节无力感
12331,膝关节无法并拢
12332,膝关节有积液
12333,膝关节活动
12334,膝关节活动受限
12335,膝关节活动范围受限
12336,膝关节畸形
12337,膝关节疼痛
12338,膝关节痛
12339,膝关节皮下血肿
12340,膝关节积液
12341,膝关节肿痛
12342,膝关节肿胀
12343,膝关节脱位
12344,膝关节过伸活动受限
12345,膝关节过屈活动受限
12346,膝关节间隙处压痛
12347,膝关节骨擦感
12348,膝关节髌下
12349,膝关节髌内侧
12350,膝内外翻
12351,膝内翻
12352,膝反射消失
12353,膝变形
12354,膝外翻
12355,膝弯曲
12356,膝打软
12357,膝暗紫红色扁平丘疹
12358,膝痛
12359,膝红色扁平丘疹
12360,膝结节
12361,膝腱反射
12362,膝腱反射迟钝
12363,膝部发热
12364,膝部疼痛
12365,膝部皮肤肿物
12366,膝部红斑
12367,膝部肿胀
12368,膝韧带松弛
12369,膨大
12370,膨胀性
12371,膨胀性搏动性肿块
12372,膨胀性搏动性肿物
12373,膨胀性无痛性肿块
12374,膨隆
12375,臀后部疼痛
12376,臀围减小
12377,臀沟处典型的中线小凹
12378,臀沟处皮肤可见不规则小孔
12379,臀状头
12380,臀缝间擦部位境界清楚的斑片
12381,臀肌挛缩
12382,臀肌跛行
12383,臀裂
12384,臀部、双侧下肢牵扯痛
12385,臀部上方局限性隆起
12386,臀部凹陷
12387,臀部出现皮疹
12388,臀部包块
12389,臀部可有脓液外溢
12390,臀部放射痛
12391,臀部牵涉痛
12392,臀部疼痛
12393,臀部脓肿
12394,臀部髋部皮下脂肪组织萎缩
12395,臃肿
12396,自主呼吸消失
12397,自主性
12398,自主活动减少
12399,自主生活能力下降
12400,自主神经功能紊乱
12401,自主运动
12402,自主运动障碍
12403,自伤行为
12404,自助技能不成熟
12405,自发性低血糖
12406,自发性关节腔出血
12407,自发性反复发作的眼痛
12408,自发性周身骨痛
12409,自发性牙龈出血
12410,自发性疼痛
12411,自发性眼震
12412,自发性破裂
12413,自发性穿孔
12414,自发性胀痛
12415,自发性脑出血
12416,自发性腱断裂
12417,自发性骨折
12418,自发痛
12419,自发痛持续性钝痛
12420,自发转为内斜视
12421,自听增强
12422,自愈倾向
12423,自掌指关节以远缺损
12424,自残
12425,自汗
12426,自汗浮肿
12427,自然伸直
12428,自然状态下龟头部分外露
12429,自行消退后留有色素沉着
12430,自觉乏力
12431,自觉乳房过大影响外观
12432,自觉乳房过大影响生活
12433,自觉乳房过小
12434,自觉停跳感
12435,自觉压痛
12436,自觉口千
12437,自觉口腔异味
12438,自觉咽痛
12439,自觉心悸
12440,自觉心脏跳动的不适感
12441,自觉瘙痒
12442,自觉胀痛
12443,自身免疫性溶血性贫血
12444,自身免疫病
12445,自近节指骨远端
12446,自述视力下降
12447,自闭症谱系障碍
12448,自闻臭味
12449,臭味
12450,臭汗
12451,致呼吸循环衰竭
12452,致命颅内出血
12453,舌下神经受损
12454,舌下腺肿物
12455,舌下血管呈瘤状凸起
12456,舌下血管增粗
12457,舌下静脉充盈
12458,舌乳头充血
12459,舌乳头消失
12460,舌乳头猥琐
12461,舌乳头突起
12462,舌乳头萎缩
12463,舌体出血
12464,舌体前申
12465,舌体大
12466,舌体小
12467,舌体抬高
12468,舌体疼痛
12469,舌体肥大
12470,舌体萎缩
12471,舌体麻木
12472,舌偏瘫
12473,舌前2/3味觉丧失
12474,舌前2/3味觉减退
12475,舌功能受限
12476,舌发白
12477,舌后1/3
12478,舌后1/3味觉缺失
12479,舌后坠
12480,舌向倾斜
12481,舌咬伤
12482,舌大
12483,舌头脱出
12484,舌尖溃疡
